観測点名,都道府県,震度,Latitude,Longitude
階上町道仏（旧２）,青森県,B,40.45,141.61666666666667
おいらせ町中下田,青森県,B,40.6,141.4
東通村小田野沢,青森県,B,41.23333333333333,141.4
八戸市内丸,青森県,A,40.516666666666666,141.48333333333332
十和田市西二番町,青森県,A,40.61666666666667,141.2
十和田市西十二番町,青森県,A,40.61666666666667,141.2
野辺地町田狭沢,青森県,A,40.86666666666667,141.15
七戸町七戸（旧）,青森県,A,40.7,141.15
七戸町森ノ上,青森県,A,40.75,141.15
六戸町犬落瀬,青森県,A,40.61666666666667,141.33333333333334
三戸町在府小路町,青森県,A,40.38333333333333,141.26666666666668
青森南部町平（旧２）,青森県,A,40.41666666666666,141.33333333333334
青森南部町苫米地,青森県,A,40.46666666666667,141.38333333333333
おいらせ町上明堂,青森県,A,40.6,141.43333333333334
青森市花園,青森県,4,40.81666666666667,140.76666666666668
青森市中央,青森県,4,40.81666666666667,140.75
青森市浪岡,青森県,4,40.71666666666667,140.6
五所川原市栄町,青森県,4,40.8,140.45
五所川原市敷島町,青森県,4,40.81666666666667,140.45
五所川原市金木町（旧２）,青森県,4,40.9,140.45
平内町小湊,青森県,4,40.93333333333333,140.95
平内町東田沢,青森県,4,41.0,140.91666666666666
今別町今別,青森県,4,41.18333333333333,140.48333333333332
蓬田村蓬田,青森県,4,40.96666666666667,140.65
板柳町板柳（旧２）,青森県,4,40.7,140.45
鶴田町鶴田,青森県,4,40.75,140.43333333333334
つがる市木造（旧）,青森県,4,40.81666666666667,140.38333333333333
つがる市柏,青森県,4,40.78333333333333,140.41666666666666
つがる市車力町（旧２）,青森県,4,40.95,140.36666666666667
つがる市森田町,青森県,4,40.78333333333333,140.33333333333334
つがる市稲垣町（旧２）,青森県,4,40.88333333333333,140.4
外ヶ浜町蟹田（旧）,青森県,4,41.05,140.63333333333333
弘前市城東中央,青森県,4,40.6,140.5
弘前市五所,青森県,4,40.583333333333336,140.4
黒石市市ノ町,青森県,4,40.65,140.6
西目屋村田代（旧）,青森県,4,40.583333333333336,140.3
藤崎町西豊田,青森県,4,40.65,140.5
藤崎町水木,青森県,4,40.66666666666666,140.55
田舎館村田舎館,青森県,4,40.63333333333333,140.55
平川市猿賀,青森県,4,40.61666666666667,140.56666666666666
平川市柏木町（旧）,青森県,4,40.583333333333336,140.56666666666666
八戸市島守,青森県,4,40.38333333333333,141.51666666666668
八戸市湊町,青森県,4,40.53333333333333,141.51666666666668
十和田市奥瀬（旧）,青森県,4,40.583333333333336,141.11666666666667
三沢市桜町（旧）,青森県,4,40.68333333333333,141.36666666666667
野辺地町野辺地,青森県,4,40.86666666666667,141.13333333333333
横浜町林ノ脇,青森県,4,41.083333333333336,141.25
横浜町寺下,青森県,4,41.083333333333336,141.25
東北町塔ノ沢山,青森県,4,40.78333333333333,141.21666666666667
六ヶ所村尾駮,青森県,4,40.96666666666667,141.36666666666667
五戸町倉石中市,青森県,4,40.5,141.25
田子町田子,青森県,4,40.333333333333336,141.15
青森南部町沖田面,青森県,4,40.41666666666666,141.28333333333333
新郷村戸来（旧）,青森県,4,40.46666666666667,141.16666666666666
むつ市金曲,青森県,4,41.28333333333333,141.21666666666667
むつ市金谷,青森県,4,41.3,141.2
むつ市大畑町中島（旧）,青森県,4,41.4,141.16666666666666
むつ市川内町,青森県,4,41.2,141.0
大間町大間（旧）,青森県,4,41.53333333333333,140.9
東通村砂子又沢内,青森県,4,41.28333333333333,141.33333333333334
五所川原市太田,青森県,3,41.06666666666667,140.4
五所川原市相内,青森県,3,41.05,140.35
外ヶ浜町平舘,青森県,3,41.15,140.63333333333333
外ヶ浜町三厩,青森県,3,41.2,140.43333333333334
中泊町中里（旧２）,青森県,3,40.96666666666667,140.43333333333334
中泊町小泊,青森県,3,41.13333333333333,140.3
弘前市和田町,青森県,3,40.61666666666667,140.45
弘前市賀田,青森県,3,40.61666666666667,140.41666666666666
鰺ヶ沢町本町,青森県,3,40.78333333333333,140.21666666666667
鰺ヶ沢町舞戸町小夜,青森県,3,40.78333333333333,140.2
深浦町長慶平,青森県,3,40.6,140.0
深浦町深浦岡町,青森県,3,40.65,139.93333333333334
深浦町深浦中沢,青森県,3,40.63333333333333,139.93333333333334
深浦町岩崎（旧）,青森県,3,40.583333333333336,139.93333333333334
大鰐町大鰐,青森県,3,40.516666666666666,140.56666666666666
平川市碇ヶ関（旧）,青森県,3,40.48333333333333,140.63333333333333
七戸町北天間舘,青森県,3,40.78333333333333,141.06666666666666
むつ市大畑町奥薬研,青森県,3,41.38333333333333,141.05
むつ市脇野沢,青森県,3,41.15,140.81666666666666
東通村尻屋,青森県,3,41.4,141.45
風間浦村易国間,青森県,3,41.48333333333333,141.0
佐井村長後,青森県,3,41.333333333333336,140.81666666666666
佐井村佐井（旧）,青森県,3,41.43333333333333,140.86666666666667
秋田市雄和妙法（旧）,秋田県,B,39.583333333333336,140.16666666666666
大仙市大曲花園町（旧）,秋田県,B,39.45,140.48333333333332
大仙市高梨（旧）,秋田県,B,39.46666666666667,140.5
井川町北川尻（旧）,秋田県,A,39.91666666666666,140.08333333333334
秋田市消防庁舎,秋田県,A,39.71666666666667,140.1
秋田市河辺和田,秋田県,A,39.65,140.21666666666667
由利本荘市西目町沼田,秋田県,A,39.35,140.01666666666668
横手市大雄（旧）,秋田県,A,39.333333333333336,140.46666666666667
大仙市刈和野,秋田県,A,39.55,140.36666666666667
能代市緑町,秋田県,4,40.2,140.03333333333333
能代市追分町,秋田県,4,40.2,140.03333333333333
能代市上町（旧）,秋田県,4,40.21666666666667,140.03333333333333
能代市二ツ井町上台（旧）,秋田県,4,40.2,140.23333333333332
男鹿市船川（旧）,秋田県,4,39.88333333333333,139.85
男鹿市角間崎（旧）,秋田県,4,39.96666666666667,139.91666666666666
藤里町藤琴（旧）,秋田県,4,40.28333333333333,140.26666666666668
五城目町西磯ノ目,秋田県,4,39.95,140.11666666666667
八郎潟町大道（旧）,秋田県,4,39.95,140.06666666666666
大潟村中央（旧）,秋田県,4,40.016666666666666,139.96666666666667
潟上市昭和大久保,秋田県,4,39.86666666666667,140.06666666666666
潟上市飯田川下虻川,秋田県,4,39.88333333333333,140.06666666666666
潟上市天王（旧）,秋田県,4,39.88333333333333,139.98333333333332
三種町鹿渡（旧）,秋田県,4,40.05,140.08333333333334
三種町鵜川,秋田県,4,40.1,140.0
三種町豊岡（旧２）,秋田県,4,40.1,140.06666666666666
秋田市山王,秋田県,4,39.71666666666667,140.1
秋田市雄和女米木,秋田県,4,39.55,140.2
秋田市八橋運動公園,秋田県,4,39.71666666666667,140.1
由利本荘市石脇,秋田県,4,39.4,140.05
由利本荘市桜小路,秋田県,4,39.38333333333333,140.05
由利本荘市尾崎,秋田県,4,39.38333333333333,140.05
由利本荘市矢島町矢島町（旧）,秋田県,4,39.23333333333333,140.13333333333333
由利本荘市岩城内道川,秋田県,4,39.55,140.05
由利本荘市前郷（旧）,秋田県,4,39.31666666666667,140.1
由利本荘市東由利老方,秋田県,4,39.3,140.28333333333333
由利本荘市岩谷町（旧）,秋田県,4,39.45,140.1
由利本荘市鳥海町伏見（旧）,秋田県,4,39.2,140.18333333333334
にかほ市平沢,秋田県,4,39.28333333333333,139.96666666666667
にかほ市金浦,秋田県,4,39.25,139.91666666666666
にかほ市象潟町浜ノ田,秋田県,4,39.2,139.9
大館市桜町,秋田県,4,40.266666666666666,140.56666666666666
大館市中城,秋田県,4,40.266666666666666,140.56666666666666
大館市比内町扇田,秋田県,4,40.21666666666667,140.58333333333334
大館市早口（旧）,秋田県,4,40.266666666666666,140.45
鹿角市花輪（旧）,秋田県,4,40.21666666666667,140.78333333333333
上小阿仁村小沢田,秋田県,4,40.06666666666667,140.3
北秋田市花園町,秋田県,4,40.23333333333333,140.36666666666667
北秋田市阿仁銀山,秋田県,4,40.0,140.4
北秋田市新田目（旧）,秋田県,4,40.16666666666666,140.33333333333334
横手市雄物川町今宿（旧）,秋田県,4,39.28333333333333,140.43333333333334
横手市安田柳堤地内,秋田県,4,39.3,140.56666666666666
横手市中央町,秋田県,4,39.31666666666667,140.56666666666666
横手市増田町増田,秋田県,4,39.2,140.55
横手市平鹿町浅舞（旧）,秋田県,4,39.266666666666666,140.48333333333332
横手市大森町,秋田県,4,39.35,140.43333333333334
横手市十文字町（旧）,秋田県,4,39.21666666666667,140.51666666666668
横手市山内土渕（旧）,秋田県,4,39.28333333333333,140.61666666666667
湯沢市沖鶴,秋田県,4,39.16666666666666,140.48333333333332
湯沢市寺沢,秋田県,4,39.03333333333333,140.45
湯沢市佐竹町（旧）,秋田県,4,39.16666666666666,140.5
湯沢市川連町,秋田県,4,39.15,140.56666666666666
湯沢市横堀（旧）,秋田県,4,39.06666666666667,140.45
湯沢市皆瀬,秋田県,4,39.06666666666667,140.58333333333334
羽後町西馬音内（旧）,秋田県,4,39.2,140.41666666666666
東成瀬村椿川,秋田県,4,39.15,140.71666666666667
東成瀬村田子内,秋田県,4,39.18333333333333,140.65
秋田美郷町六郷東根,秋田県,4,39.4,140.63333333333333
秋田美郷町土崎,秋田県,4,39.46666666666667,140.58333333333334
大仙市協和境唐松岳,秋田県,4,39.6,140.31666666666666
大仙市神宮寺（旧）,秋田県,4,39.5,140.43333333333334
大仙市北長野,秋田県,4,39.55,140.55
大仙市協和境野田,秋田県,4,39.61666666666667,140.31666666666666
大仙市南外,秋田県,4,39.45,140.36666666666667
大仙市太田町太田,秋田県,4,39.516666666666666,140.6
仙北市角館町東勝楽丁,秋田県,4,39.6,140.56666666666666
仙北市西木町上桧木内,秋田県,4,39.81666666666667,140.58333333333334
仙北市田沢湖生保内上清水,秋田県,4,39.7,140.71666666666667
仙北市角館町小勝田,秋田県,4,39.6,140.55
仙北市田沢湖田沢,秋田県,4,39.766666666666666,140.66666666666666
仙北市田沢湖生保内宮ノ後,秋田県,4,39.7,140.73333333333332
仙北市西木町上荒井,秋田県,4,39.65,140.56666666666666
男鹿市男鹿中（旧）,秋田県,3,39.91666666666666,139.8
八峰町八森木戸の沢,秋田県,3,40.38333333333333,139.98333333333332
八峰町峰浜目名潟,秋田県,3,40.31666666666667,140.03333333333333
大館市比内町味噌内,秋田県,3,40.18333333333333,140.63333333333333
小坂町小坂砂森,秋田県,3,40.333333333333336,140.75
小坂町小坂鉱山,秋田県,3,40.333333333333336,140.75
北秋田市阿仁水無,秋田県,3,40.0,140.4
北秋田市米内沢（旧）,秋田県,3,40.11666666666667,140.38333333333333
上山市河崎,山形県,B,38.15,140.26666666666668
中山町長崎,山形県,B,38.333333333333336,140.28333333333333
尾花沢市若葉町,山形県,B,38.6,140.4
米沢市林泉寺,山形県,B,37.9,140.1
鶴岡市藤島,山形県,A,38.766666666666666,139.9
酒田市飛鳥,山形県,A,38.88333333333333,139.93333333333334
酒田市山田,山形県,A,38.85,139.95
三川町横山（旧）,山形県,A,38.8,139.85
遊佐町遊佐,山形県,A,39.016666666666666,139.91666666666666
遊佐町舞鶴（旧）,山形県,A,39.016666666666666,139.9
庄内町狩川,山形県,A,38.78333333333333,139.96666666666667
新庄市東谷地田町,山形県,A,38.75,140.31666666666666
最上町向町（旧）,山形県,A,38.766666666666666,140.51666666666668
舟形町舟形（旧）,山形県,A,38.68333333333333,140.31666666666666
大蔵村清水,山形県,A,38.7,140.23333333333332
戸沢村古口,山形県,A,38.73333333333333,140.15
村山市中央,山形県,A,38.48333333333333,140.38333333333333
天童市老野森,山形県,A,38.36666666666667,140.38333333333333
東根市中央,山形県,A,38.43333333333333,140.38333333333333
山辺町緑ヶ丘,山形県,A,38.28333333333333,140.26666666666668
河北町谷地,山形県,A,38.43333333333333,140.31666666666666
河北町役場（旧）,山形県,A,38.43333333333333,140.31666666666666
大石田町緑町,山形県,A,38.6,140.36666666666667
米沢市駅前,山形県,A,37.91666666666666,140.11666666666667
米沢市金池（旧）,山形県,A,37.91666666666666,140.11666666666667
南陽市三間通,山形県,A,38.05,140.15
高畠町高畠,山形県,A,38.0,140.18333333333334
山形川西町上小松（旧）,山形県,A,38.0,140.05
白鷹町荒砥（旧）,山形県,A,38.18333333333333,140.1
鶴岡市馬場町,山形県,4,38.73333333333333,139.83333333333334
鶴岡市温海川,山形県,4,38.6,139.71666666666667
鶴岡市道田町,山形県,4,38.73333333333333,139.8
鶴岡市羽黒町（旧）,山形県,4,38.71666666666667,139.9
鶴岡市上山添,山形県,4,38.68333333333333,139.85
酒田市亀ケ崎,山形県,4,38.91666666666666,139.85
酒田市宮野浦,山形県,4,38.91666666666666,139.81666666666666
酒田市本町（旧）,山形県,4,38.91666666666666,139.83333333333334
酒田市観音寺,山形県,4,38.96666666666667,139.95
庄内町余目（旧）,山形県,4,38.85,139.9
新庄市堀端町,山形県,4,38.766666666666666,140.3
新庄市沖の町,山形県,4,38.766666666666666,140.3
山形金山町中田,山形県,4,38.91666666666666,140.35
山形金山町金山（旧）,山形県,4,38.88333333333333,140.33333333333334
真室川町新町（旧２）,山形県,4,38.85,140.25
大蔵村肘折,山形県,4,38.6,140.16666666666666
鮭川村佐渡,山形県,4,38.8,140.21666666666667
山形市緑町,山形県,4,38.25,140.35
山形市薬師町,山形県,4,38.266666666666666,140.35
山形市旅篭町,山形県,4,38.25,140.33333333333334
寒河江市西根,山形県,4,38.38333333333333,140.26666666666668
寒河江市中央,山形県,4,38.38333333333333,140.28333333333333
西川町大井沢,山形県,4,38.38333333333333,140.0
西川町海味,山形県,4,38.43333333333333,140.15
山形朝日町宮宿,山形県,4,38.3,140.15
大江町左沢,山形県,4,38.38333333333333,140.2
長井市ままの上（旧）,山形県,4,38.1,140.03333333333333
山形小国町岩井沢,山形県,4,38.05,139.75
山形小国町小国小坂町,山形県,4,38.06666666666667,139.75
白鷹町黒鴨,山形県,4,38.21666666666667,140.06666666666666
飯豊町上原,山形県,4,37.91666666666666,139.88333333333333
飯豊町椿,山形県,4,38.05,139.98333333333332
鶴岡市温海,山形県,3,38.61666666666667,139.58333333333334
鶴岡市下名川,山形県,3,38.61666666666667,139.83333333333334
酒田市飛島,山形県,3,39.2,139.55
庄内町清川,山形県,3,38.78333333333333,140.01666666666668
東京千代田区大手町,東京都,B,35.68333333333333,139.75
東京墨田区東向島,東京都,B,35.71666666666667,139.81666666666666
東京江東区東陽,東京都,B,35.666666666666664,139.81666666666666
東京江東区森下,東京都,B,35.68333333333333,139.8
東京江東区枝川（旧）,東京都,B,35.666666666666664,139.8
東京中野区中野,東京都,B,35.7,139.66666666666666
東京中野区江古田,東京都,B,35.733333333333334,139.66666666666666
東京杉並区桃井,東京都,B,35.71666666666667,139.6
東京荒川区東尾久,東京都,B,35.75,139.76666666666668
東京板橋区高島平,東京都,B,35.78333333333333,139.66666666666666
東京足立区伊興（旧）,東京都,B,35.78333333333333,139.78333333333333
東京足立区神明南,東京都,B,35.78333333333333,139.83333333333334
東京足立区千住中居町,東京都,B,35.75,139.8
東京江戸川区中央,東京都,B,35.7,139.86666666666667
東京江戸川区船堀（旧）,東京都,B,35.68333333333333,139.86666666666667
調布市西つつじヶ丘,東京都,B,35.65,139.56666666666666
町田市中町（旧）,東京都,B,35.55,139.45
新島村式根島（旧）,東京都,B,34.333333333333336,139.21666666666667
東京千代田区富士見,東京都,A,35.7,139.75
東京千代田区麹町,東京都,A,35.68333333333333,139.75
東京中央区築地,東京都,A,35.666666666666664,139.76666666666668
東京中央区日本橋兜町,東京都,A,35.68333333333333,139.78333333333333
東京中央区勝どき（旧）,東京都,A,35.65,139.78333333333333
東京港区白金（旧）,東京都,A,35.63333333333333,139.73333333333332
東京港区南青山（旧）,東京都,A,35.666666666666664,139.71666666666667
東京新宿区上落合,東京都,A,35.71666666666667,139.68333333333334
東京新宿区歌舞伎町（旧）,東京都,A,35.7,139.7
東京新宿区百人町,東京都,A,35.7,139.7
東京文京区スポーツセンタ,東京都,A,35.71666666666667,139.73333333333332
東京文京区本郷,東京都,A,35.7,139.76666666666668
東京文京区大塚,東京都,A,35.71666666666667,139.73333333333332
東京台東区東上野（旧２）,東京都,A,35.71666666666667,139.78333333333333
東京台東区千束,東京都,A,35.71666666666667,139.8
東京墨田区吾妻橋,東京都,A,35.71666666666667,139.8
東京江東区亀戸,東京都,A,35.7,139.83333333333334
東京品川区広町,東京都,A,35.61666666666667,139.73333333333332
東京品川区北品川,東京都,A,35.61666666666667,139.73333333333332
東京品川区平塚,東京都,A,35.61666666666667,139.71666666666667
東京目黒区中央町,東京都,A,35.63333333333333,139.7
東京国際空港（旧）,東京都,A,35.55,139.78333333333333
東京大田区大森東,東京都,A,35.583333333333336,139.73333333333332
東京大田区多摩川（旧）,東京都,A,35.56666666666667,139.7
東京大田区本羽田,東京都,A,35.55,139.73333333333332
東京世田谷区世田谷,東京都,A,35.65,139.65
東京世田谷区三軒茶屋,東京都,A,35.63333333333333,139.66666666666666
東京世田谷区成城（旧）,東京都,A,35.63333333333333,139.6
東京世田谷区中町,東京都,A,35.61666666666667,139.65
東京渋谷区宇田川町（旧）,東京都,A,35.666666666666664,139.7
東京中野区中央（旧）,東京都,A,35.7,139.66666666666666
東京杉並区阿佐谷,東京都,A,35.7,139.63333333333333
東京杉並区高井戸,東京都,A,35.68333333333333,139.61666666666667
東京豊島区東池袋,東京都,A,35.733333333333334,139.71666666666667
東京北区西ヶ原,東京都,A,35.75,139.75
東京北区赤羽南（旧）,東京都,A,35.78333333333333,139.71666666666667
東京荒川区荒川,東京都,A,35.733333333333334,139.78333333333333
東京板橋区板橋,東京都,A,35.75,139.71666666666667
東京板橋区相生町,東京都,A,35.78333333333333,139.68333333333334
東京練馬区豊玉北,東京都,A,35.733333333333334,139.65
東京練馬区光が丘（旧）,東京都,A,35.766666666666666,139.63333333333333
東京練馬区東大泉,東京都,A,35.75,139.58333333333334
東京足立区中央本町,東京都,A,35.766666666666666,139.8
東京葛飾区立石,東京都,A,35.75,139.85
東京葛飾区金町（旧２）,東京都,A,35.766666666666666,139.86666666666667
東京江戸川区鹿骨,東京都,A,35.71666666666667,139.9
八王子市大横町,東京都,A,35.666666666666664,139.33333333333334
八王子市堀之内,東京都,A,35.63333333333333,139.4
八王子市石川町,東京都,A,35.666666666666664,139.35
武蔵野市緑町,東京都,A,35.71666666666667,139.56666666666666
武蔵野市吉祥寺東町（旧）,東京都,A,35.7,139.58333333333334
三鷹市野崎（旧２）,東京都,A,35.68333333333333,139.56666666666666
東京府中市寿町,東京都,A,35.666666666666664,139.48333333333332
東京府中市白糸台,東京都,A,35.666666666666664,139.5
調布市小島町,東京都,A,35.65,139.53333333333333
町田市忠生（旧）,東京都,A,35.583333333333336,139.41666666666666
町田市役所,東京都,A,35.55,139.45
小金井市本町,東京都,A,35.7,139.5
小平市小川町,東京都,A,35.733333333333334,139.48333333333332
日野市神明,東京都,A,35.666666666666664,139.4
東村山市本町,東京都,A,35.75,139.46666666666667
東村山市美住町（旧）,東京都,A,35.75,139.45
国分寺市戸倉,東京都,A,35.71666666666667,139.46666666666667
西東京市中町,東京都,A,35.733333333333334,139.56666666666666
狛江市和泉本町（旧）,東京都,A,35.63333333333333,139.58333333333334
東大和市中央,東京都,A,35.75,139.43333333333334
清瀬市中里（旧）,東京都,A,35.78333333333333,139.53333333333333
多摩市関戸,東京都,A,35.63333333333333,139.45
稲城市東長沼,東京都,A,35.63333333333333,139.5
新島村大原,東京都,A,34.35,139.26666666666668
新島村本村,東京都,A,34.38333333333333,139.25
東京港区芝公園,東京都,4,35.65,139.75
東京大田区蒲田,東京都,4,35.56666666666667,139.71666666666667
立川市泉町,東京都,4,35.71666666666667,139.4
昭島市田中町,東京都,4,35.7,139.35
国分寺市本多,東京都,4,35.7,139.48333333333332
国立市富士見台,東京都,4,35.68333333333333,139.45
福生市福生,東京都,4,35.75,139.31666666666666
清瀬市中清戸（旧）,東京都,4,35.78333333333333,139.53333333333333
東久留米市本町,東京都,4,35.75,139.53333333333333
多摩市鶴牧,東京都,4,35.61666666666667,139.41666666666666
羽村市緑ヶ丘,東京都,4,35.766666666666666,139.31666666666666
瑞穂町箱根ヶ崎（旧）,東京都,4,35.766666666666666,139.35
青梅市東青梅,東京都,4,35.78333333333333,139.26666666666668
青梅市日向和田,東京都,4,35.78333333333333,139.23333333333332
あきる野市伊奈（旧）,東京都,4,35.733333333333334,139.25
日の出町平井,東京都,4,35.75,139.25
神津島村金長,東京都,4,34.18333333333333,139.13333333333333
神津島村役場,東京都,4,34.2,139.13333333333333
檜原村本宿,東京都,3,35.733333333333334,139.15
檜原村役場,東京都,3,35.733333333333334,139.15
奥多摩町氷川（旧）,東京都,3,35.8,139.1
伊豆大島町差木地,東京都,3,34.68333333333333,139.41666666666666
伊豆大島町元町,東京都,3,34.75,139.35
伊豆大島町波浮港,東京都,3,34.68333333333333,139.43333333333334
東京利島村,東京都,3,34.53333333333333,139.28333333333333
三宅村神着（旧）,東京都,3,34.11666666666667,139.51666666666668
三宅村役場臨時庁舎,東京都,3,34.06666666666667,139.48333333333332
御蔵島村,東京都,3,33.9,139.6
八丈町三根,東京都,3,33.11666666666667,139.8
八丈町富士グランド,東京都,3,33.11666666666667,139.8
青ヶ島村（旧）,東京都,3,32.46666666666667,139.76666666666668
八丈町樫立,東京都,2,33.06666666666667,139.8
小笠原村父島西町,東京都,1,27.1,142.18333333333334
小笠原村父島三日月山,東京都,1,27.1,142.18333333333334
小笠原村母島（旧）,東京都,1,26.633333333333333,142.16666666666666
横浜神奈川区神大寺,神奈川県,B,35.483333333333334,139.61666666666667
横浜西区浜松町,神奈川県,B,35.45,139.61666666666667
横浜中区山手町,神奈川県,B,35.43333333333333,139.65
横浜中区山下町,神奈川県,B,35.43333333333333,139.65
横浜中区山吹町,神奈川県,B,35.43333333333333,139.63333333333333
横浜港北区日吉本町,神奈川県,B,35.55,139.63333333333333
川崎川崎区宮前町,神奈川県,B,35.53333333333333,139.7
川崎川崎区中島（旧）,神奈川県,B,35.53333333333333,139.71666666666667
川崎川崎区千鳥町,神奈川県,B,35.516666666666666,139.75
寒川町宮山,神奈川県,B,35.36666666666667,139.38333333333333
二宮町中里,神奈川県,B,35.3,139.25
小田原市荻窪（旧２）,神奈川県,B,35.266666666666666,139.15
横浜神奈川区白幡上町,神奈川県,A,35.483333333333334,139.63333333333333
横浜西区みなとみらい,神奈川県,A,35.46666666666667,139.63333333333333
横浜中区日本大通,神奈川県,A,35.45,139.65
横浜南区別所,神奈川県,A,35.416666666666664,139.6
横浜保土ケ谷区上菅田町,神奈川県,A,35.483333333333334,139.56666666666666
横浜港北区大倉山,神奈川県,A,35.516666666666666,139.61666666666667
横浜戸塚区平戸町,神奈川県,A,35.43333333333333,139.56666666666666
横浜戸塚区戸塚町,神奈川県,A,35.4,139.53333333333333
横浜港南区丸山台東部,神奈川県,A,35.4,139.56666666666666
横浜港南区丸山台北部（旧）,神奈川県,A,35.4,139.56666666666666
横浜旭区上白根町,神奈川県,A,35.5,139.53333333333333
横浜緑区白山,神奈川県,A,35.5,139.55
横浜緑区十日市場町,神奈川県,A,35.53333333333333,139.51666666666668
横浜瀬谷区中屋敷,神奈川県,A,35.483333333333334,139.48333333333332
横浜瀬谷区三ツ境,神奈川県,A,35.46666666666667,139.5
横浜泉区岡津町,神奈川県,A,35.43333333333333,139.51666666666668
横浜泉区和泉町,神奈川県,A,35.416666666666664,139.48333333333332
横浜青葉区榎が丘,神奈川県,A,35.55,139.51666666666668
横浜青葉区市ケ尾町,神奈川県,A,35.55,139.53333333333333
横浜都筑区池辺町,神奈川県,A,35.516666666666666,139.56666666666666
川崎幸区戸手本町（旧）,神奈川県,A,35.55,139.68333333333334
川崎中原区小杉町,神奈川県,A,35.583333333333336,139.65
川崎宮前区宮前平,神奈川県,A,35.583333333333336,139.58333333333334
川崎宮前区野川,神奈川県,A,35.56666666666667,139.6
平塚市浅間町（旧２）,神奈川県,A,35.333333333333336,139.35
茅ヶ崎市茅ヶ崎,神奈川県,A,35.333333333333336,139.4
大和市下鶴間（旧２）,神奈川県,A,35.483333333333334,139.45
海老名市大谷,神奈川県,A,35.45,139.38333333333333
座間市緑ケ丘,神奈川県,A,35.5,139.4
綾瀬市深谷（旧）,神奈川県,A,35.43333333333333,139.43333333333334
厚木市中町,神奈川県,A,35.45,139.36666666666667
厚木市下津古久,神奈川県,A,35.4,139.35
伊勢原市伊勢原,神奈川県,A,35.4,139.31666666666666
南足柄市関本,神奈川県,A,35.31666666666667,139.1
中井町比奈窪,神奈川県,A,35.333333333333336,139.21666666666667
神奈川大井町金子,神奈川県,A,35.333333333333336,139.15
松田町松田惣領,神奈川県,A,35.35,139.13333333333333
相模原中央区中央,神奈川県,A,35.56666666666667,139.36666666666667
相模原緑区久保沢（旧）,神奈川県,A,35.6,139.3
横浜鶴見区鶴見,神奈川県,4,35.5,139.68333333333334
横浜鶴見区馬場,神奈川県,4,35.516666666666666,139.65
横浜保土ケ谷区神戸町,神奈川県,4,35.45,139.6
横浜磯子区磯子,神奈川県,4,35.4,139.61666666666667
横浜金沢区白帆,神奈川県,4,35.38333333333333,139.65
横浜金沢区寺前,神奈川県,4,35.333333333333336,139.63333333333333
横浜旭区大池町,神奈川県,4,35.45,139.53333333333333
横浜旭区今宿東町,神奈川県,4,35.483333333333334,139.53333333333333
横浜栄区桂台南,神奈川県,4,35.35,139.56666666666666
横浜栄区小菅ケ谷,神奈川県,4,35.36666666666667,139.55
横浜都筑区茅ケ崎,神奈川県,4,35.55,139.56666666666666
川崎中原区小杉陣屋町,神奈川県,4,35.583333333333336,139.65
川崎高津区下作延,神奈川県,4,35.6,139.6
川崎多摩区登戸,神奈川県,4,35.61666666666667,139.56666666666666
川崎麻生区万福寺,神奈川県,4,35.6,139.5
川崎麻生区片平（旧）,神奈川県,4,35.583333333333336,139.5
横須賀市光の丘,神奈川県,4,35.233333333333334,139.66666666666666
横須賀市坂本町,神奈川県,4,35.266666666666666,139.65
鎌倉市御成町,神奈川県,4,35.31666666666667,139.55
藤沢市朝日町（旧）,神奈川県,4,35.333333333333336,139.48333333333332
逗子市桜山,神奈川県,4,35.3,139.58333333333334
三浦市城山町,神奈川県,4,35.15,139.61666666666667
葉山町堀内,神奈川県,4,35.266666666666666,139.58333333333334
大磯町月京,神奈川県,4,35.31666666666667,139.28333333333333
小田原市久野,神奈川県,4,35.266666666666666,139.08333333333334
秦野市曽屋,神奈川県,4,35.38333333333333,139.21666666666667
秦野市平沢,神奈川県,4,35.38333333333333,139.2
厚木市寿町,神奈川県,4,35.45,139.36666666666667
山北町山北,神奈川県,4,35.36666666666667,139.08333333333334
開成町延沢（旧）,神奈川県,4,35.333333333333336,139.11666666666667
箱根町湯本,神奈川県,4,35.233333333333334,139.1
真鶴町岩,神奈川県,4,35.15,139.13333333333333
愛川町角田,神奈川県,4,35.53333333333333,139.31666666666666
清川村煤ヶ谷,神奈川県,4,35.483333333333334,139.28333333333333
相模原緑区大島,神奈川県,4,35.56666666666667,139.33333333333334
相模原緑区小渕,神奈川県,4,35.61666666666667,139.15
相模原緑区中野,神奈川県,4,35.583333333333336,139.25
相模原緑区与瀬,神奈川県,4,35.61666666666667,139.18333333333334
湯河原町宮上,神奈川県,3,35.15,139.06666666666666
中央市成島,山梨県,B,35.6,138.55
忍野村忍草（旧）,山梨県,B,35.46666666666667,138.85
甲府市飯田,山梨県,A,35.666666666666664,138.55
甲府市相生,山梨県,A,35.65,138.56666666666666
南アルプス市寺部（旧）,山梨県,A,35.6,138.48333333333332
笛吹市一宮町末木,山梨県,A,35.65,138.7
笛吹市春日居町寺本（旧）,山梨県,A,35.666666666666664,138.65
笛吹市役所（旧）,山梨県,A,35.65,138.63333333333333
山梨北杜市長坂町（旧）,山梨県,A,35.833333333333336,138.36666666666667
市川三郷町岩間,山梨県,A,35.5,138.46666666666667
